,temp_Barcelona,pressure_Barcelona,humidity_Barcelona,wind_speed_Barcelona,wind_deg_Barcelona
2017-05-29 12:00:00+02:00,25.0,1017.0,36,1.0,140
2017-05-29 13:00:00+02:00,26.5,1016.0,32,3.0,0
2017-05-29 14:00:00+02:00,25.5,1016.0,32,5.0,140
2017-05-29 15:00:00+02:00,26.5,1016.0,30,5.0,120
2017-05-29 16:00:00+02:00,26.0,1016.0,30,4.0,140
2017-05-29 17:00:00+02:00,26.0,1016.0,30,5.0,120
2017-05-29 18:00:00+02:00,24.5,1016.0,36,5.0,120
2017-05-29 19:00:00+02:00,24.0,1015.0,38,3.0,120
2017-05-29 20:00:00+02:00,23.5,1016.0,47,2.0,120
2017-05-29 21:00:00+02:00,23.5,1016.0,44,1.0,140
2017-05-29 22:00:00+02:00,22.5,1015.0,46,1.0,100
2017-05-29 23:00:00+02:00,21.5,1016.0,49,1.0,0
2017-05-30 00:00:00+02:00,21.0,1017.0,56,1.0,300
2017-05-30 01:00:00+02:00,21.0,1016.0,60,1.0,99
2017-05-30 02:00:00+02:00,21.0,1016.0,60,0.0,0
2017-05-30 03:00:00+02:00,20.5,1015.0,60,1.0,0
2017-05-30 04:00:00+02:00,19.5,1015.0,63,2.0,66
2017-05-30 05:00:00+02:00,18.5,1015.0,67,2.0,66
2017-05-30 06:00:00+02:00,17.5,1016.0,72,2.0,66
2017-05-30 07:00:00+02:00,18.0,1016.0,72,1.0,280
2017-05-30 08:00:00+02:00,18.0,1017.0,63,1.0,0
2017-05-30 09:00:00+02:00,17.5,1017.0,88,3.0,66
2017-05-30 10:00:00+02:00,18.0,1017.0,82,2.0,10
2017-05-30 11:00:00+02:00,18.5,1017.0,77,0.0,320
2017-05-30 12:00:00+02:00,20.0,1018.0,60,0.0,40
2017-05-30 13:00:00+02:00,22.5,1018.0,46,0.0,160
2017-05-30 14:00:00+02:00,23.0,1018.0,43,1.0,0
2017-05-30 15:00:00+02:00,23.0,1018.0,43,1.0,130
2017-05-30 16:00:00+02:00,23.0,1018.0,46,2.0,120
2017-05-30 17:00:00+02:00,23.0,1018.0,46,2.0,100
2017-05-30 18:00:00+02:00,23.5,1018.0,41,1.0,0
2017-05-30 19:00:00+02:00,24.0,1018.0,41,1.0,120
2017-05-30 20:00:00+02:00,23.0,1018.0,43,3.0,120
2017-05-30 21:00:00+02:00,22.0,1018.0,46,3.0,110
2017-05-30 22:00:00+02:00,20.5,1018.0,60,2.0,130
2017-05-30 23:00:00+02:00,19.5,1019.0,68,0.0,200
2017-05-31 00:00:00+02:00,18.5,1019.0,77,1.0,280
2017-05-31 01:00:00+02:00,17.5,1019.0,77,1.0,280
2017-05-31 02:00:00+02:00,17.0,1019.0,77,0.0,0
2017-05-31 03:00:00+02:00,16.0,1019.0,82,1.0,290
2017-05-31 04:00:00+02:00,16.5,1019.0,82,0.0,0
2017-05-31 05:00:00+02:00,15.5,1019.0,82,1.0,280
2017-05-31 06:00:00+02:00,15.5,1019.0,87,1.0,280
2017-05-31 07:00:00+02:00,16.0,1019.0,82,0.0,0
2017-05-31 08:00:00+02:00,17.5,1020.0,72,2.0,17
2017-05-31 09:00:00+02:00,20.0,1020.0,64,2.0,17
2017-05-31 10:00:00+02:00,22.0,1020.0,56,3.0,56
2017-05-31 11:00:00+02:00,24.5,1020.0,47,0.0,140
2017-05-31 12:00:00+02:00,24.5,1020.0,41,2.0,180
2017-05-31 13:00:00+02:00,25.0,1020.0,36,1.0,230
2017-05-31 14:00:00+02:00,25.5,1019.0,34,1.0,230
2017-05-31 15:00:00+02:00,25.5,1019.0,39,5.0,120
2017-05-31 16:00:00+02:00,25.5,1019.0,36,6.0,110
2017-05-31 17:00:00+02:00,24.0,1019.0,44,6.0,110
2017-05-31 18:00:00+02:00,23.5,1019.0,53,4.0,110
2017-05-31 19:00:00+02:00,23.5,1019.0,53,4.0,110
2017-05-31 20:00:00+02:00,23.0,1019.0,53,3.0,120
2017-05-31 21:00:00+02:00,22.5,1019.0,49,2.0,110
2017-05-31 22:00:00+02:00,21.0,1019.0,68,1.0,110
2017-05-31 23:00:00+02:00,20.5,1020.0,72,0.0,0
2017-06-01 00:00:00+02:00,19.5,1020.0,77,1.0,280
2017-06-01 01:00:00+02:00,18.5,1020.0,77,2.0,280
2017-06-01 02:00:00+02:00,18.5,1020.0,77,1.0,0
2017-06-01 03:00:00+02:00,17.5,1020.0,77,1.0,280
2017-06-01 04:00:00+02:00,18.0,1020.0,72,2.0,329
2017-06-01 05:00:00+02:00,17.5,1019.0,77,2.0,329
2017-06-01 06:00:00+02:00,17.5,1019.0,72,2.0,329
2017-06-01 07:00:00+02:00,17.0,1019.0,77,0.0,353
2017-06-01 08:00:00+02:00,18.0,1020.0,77,0.0,0
2017-06-01 09:00:00+02:00,20.0,1020.0,64,0.0,353
2017-06-01 10:00:00+02:00,22.5,1020.0,56,0.0,0
2017-06-01 11:00:00+02:00,23.5,1020.0,47,1.0,179
2017-06-01 12:00:00+02:00,24.5,1020.0,44,1.0,170
2017-06-01 13:00:00+02:00,24.5,1020.0,47,5.0,120
2017-06-01 14:00:00+02:00,25.0,1020.0,44,5.0,120
2017-06-01 15:00:00+02:00,24.5,1019.0,44,5.0,130
2017-06-01 16:00:00+02:00,25.5,1019.0,42,5.0,110
2017-06-01 17:00:00+02:00,25.5,1018.0,44,5.0,120
2017-06-01 18:00:00+02:00,25.0,1019.0,41,5.0,120
2017-06-01 19:00:00+02:00,24.5,1019.0,50,4.0,120
2017-06-01 20:00:00+02:00,23.5,1019.0,57,4.0,130
2017-06-01 21:00:00+02:00,22.5,1019.0,56,2.0,130
2017-06-01 22:00:00+02:00,22.0,1020.0,73,2.0,100
2017-06-01 23:00:00+02:00,21.0,1020.0,77,1.0,0
2017-06-02 00:00:00+02:00,21.0,1020.0,77,0.0,0
2017-06-02 01:00:00+02:00,19.5,1020.0,88,2.0,280
2017-06-02 02:00:00+02:00,19.0,1019.0,82,2.0,270
2017-06-02 03:00:00+02:00,18.5,1019.0,88,0.0,280
2017-06-02 04:00:00+02:00,19.5,1018.0,82,0.0,270
2017-06-02 05:00:00+02:00,19.0,1018.0,77,0.0,0
2017-06-02 06:00:00+02:00,19.0,1018.0,77,3.0,261
2017-06-02 07:00:00+02:00,17.5,1018.0,82,0.0,0
2017-06-02 08:00:00+02:00,18.5,1019.0,82,2.0,249
2017-06-02 09:00:00+02:00,21.0,1019.0,68,2.0,249
2017-06-02 10:00:00+02:00,22.5,1019.0,56,3.0,211
2017-06-02 11:00:00+02:00,24.0,1019.0,50,2.0,240
2017-06-02 12:00:00+02:00,25.0,1018.0,44,2.0,170
2017-06-02 13:00:00+02:00,25.5,1018.0,51,3.0,110
2017-06-02 14:00:00+02:00,25.5,1018.0,57,6.0,110
2017-06-02 15:00:00+02:00,25.0,1017.0,61,6.0,100
2017-06-02 16:00:00+02:00,25.0,1017.0,57,6.0,110
2017-06-02 17:00:00+02:00,25.5,1017.0,57,6.0,110
2017-06-02 18:00:00+02:00,25.5,1016.0,57,6.0,120
2017-06-02 19:00:00+02:00,24.5,1017.0,54,5.0,110
2017-06-02 20:00:00+02:00,23.5,1018.0,69,3.0,80
2017-06-02 21:00:00+02:00,23.0,1018.0,69,3.0,130
2017-06-02 22:00:00+02:00,22.0,1018.0,78,1.0,150
2017-06-02 23:00:00+02:00,21.0,1018.0,83,2.0,260
2017-06-03 00:00:00+02:00,21.5,1018.0,73,3.0,260
2017-06-03 01:00:00+02:00,21.5,1017.0,73,2.0,231
2017-06-03 02:00:00+02:00,22.0,1017.0,73,0.0,0
2017-06-03 03:00:00+02:00,22.0,1016.0,78,4.0,220
2017-06-03 04:00:00+02:00,21.0,1017.0,77,0.0,260
2017-06-03 05:00:00+02:00,21.0,1017.0,73,0.0,0
2017-06-03 06:00:00+02:00,20.5,1016.0,77,2.0,280
2017-06-03 07:00:00+02:00,21.5,1016.0,68,1.0,224
2017-06-03 08:00:00+02:00,22.0,1015.0,73,1.0,224
2017-06-03 09:00:00+02:00,23.0,1016.0,69,1.0,224
2017-06-03 10:00:00+02:00,24.0,1017.0,69,1.0,0
2017-06-03 11:00:00+02:00,25.0,1016.0,61,2.0,280
2017-06-03 12:00:00+02:00,25.0,1016.0,61,2.0,210
2017-06-03 13:00:00+02:00,26.0,1017.0,54,3.0,240
2017-06-03 14:00:00+02:00,24.5,1016.0,53,4.0,270
2017-06-03 15:00:00+02:00,24.5,1017.0,73,3.0,220
2017-06-03 16:00:00+02:00,26.0,1016.0,65,3.0,230
2017-06-03 17:00:00+02:00,26.0,1015.0,44,2.0,280
2017-06-03 18:00:00+02:00,26.5,1014.0,37,3.0,220
2017-06-03 19:00:00+02:00,27.5,1014.0,37,2.0,260
2017-06-03 20:00:00+02:00,26.0,1015.0,39,2.0,230
2017-06-03 21:00:00+02:00,24.5,1015.0,41,3.0,250
2017-06-03 22:00:00+02:00,23.5,1016.0,47,1.0,150
2017-06-03 23:00:00+02:00,23.0,1017.0,50,4.0,310
2017-06-04 00:00:00+02:00,22.5,1017.0,73,4.0,130
2017-06-04 01:00:00+02:00,21.5,1018.0,73,2.0,120
2017-06-04 02:00:00+02:00,21.5,1018.0,73,0.0,0
2017-06-04 03:00:00+02:00,20.5,1018.0,77,0.0,60
2017-06-04 04:00:00+02:00,19.5,1018.0,88,1.0,270
2017-06-04 05:00:00+02:00,19.5,1018.0,88,1.0,290
2017-06-04 06:00:00+02:00,19.5,1018.0,82,3.0,55
2017-06-04 07:00:00+02:00,18.5,1017.0,82,1.0,280
2017-06-04 08:00:00+02:00,19.5,1018.0,77,0.0,0
2017-06-04 09:00:00+02:00,20.5,1018.0,73,0.0,0
2017-06-04 10:00:00+02:00,21.5,1018.0,68,1.0,170
2017-06-04 11:00:00+02:00,23.0,1018.0,60,2.0,78
2017-06-04 12:00:00+02:00,22.0,1018.0,64,2.0,250
2017-06-04 13:00:00+02:00,24.5,1017.0,47,3.0,260
2017-06-04 14:00:00+02:00,23.5,1017.0,47,1.0,280
2017-06-04 15:00:00+02:00,24.0,1016.0,50,3.0,230
2017-06-04 16:00:00+02:00,22.5,1016.0,73,5.0,190
2017-06-04 17:00:00+02:00,21.5,1016.0,78,3.0,180
2017-06-04 18:00:00+02:00,19.0,1015.0,93,4.0,330
2017-06-04 19:00:00+02:00,21.0,1015.0,77,1.0,172
2017-06-04 20:00:00+02:00,21.0,1015.0,83,2.0,220
2017-06-04 21:00:00+02:00,21.0,1015.0,77,0.0,0
2017-06-04 22:00:00+02:00,20.0,1014.0,82,3.0,309
2017-06-04 23:00:00+02:00,20.0,1015.0,82,3.0,309
2017-06-05 00:00:00+02:00,20.0,1015.0,82,1.0,0
2017-06-05 01:00:00+02:00,19.5,1015.0,82,1.0,0
2017-06-05 02:00:00+02:00,19.5,1014.0,82,1.0,360
2017-06-05 03:00:00+02:00,19.0,1014.0,88,0.0,0
2017-06-05 04:00:00+02:00,17.49000000000001,1014.0,93,1.0,350
2017-06-05 05:00:00+02:00,17.0,1014.0,93,1.0,270
2017-06-05 06:00:00+02:00,17.0,1013.0,93,1.0,0
2017-06-05 07:00:00+02:00,16.5,1013.0,93,1.0,260
2017-06-05 08:00:00+02:00,16.5,1014.0,100,1.0,0
2017-06-05 09:00:00+02:00,16.5,1014.0,100,1.0,290
2017-06-05 10:00:00+02:00,17.0,1014.0,93,0.0,0
2017-06-05 11:00:00+02:00,18.0,1015.0,93,1.0,0
2017-06-05 12:00:00+02:00,18.5,1015.0,88,3.0,240
2017-06-05 13:00:00+02:00,19.5,1015.0,82,4.0,230
2017-06-05 14:00:00+02:00,20.5,1015.0,73,5.0,260
2017-06-05 15:00:00+02:00,22.5,1014.0,57,4.0,240
2017-06-05 16:00:00+02:00,23.5,1014.0,47,3.0,230
2017-06-05 17:00:00+02:00,24.0,1013.0,50,4.0,190
2017-06-05 18:00:00+02:00,24.5,1013.0,47,3.0,220
2017-06-05 19:00:00+02:00,24.5,1012.0,44,3.0,250
2017-06-05 20:00:00+02:00,24.5,1012.0,41,4.0,230
2017-06-05 21:00:00+02:00,23.0,1012.0,47,4.0,210
2017-06-05 22:00:00+02:00,21.5,1012.0,49,2.0,210
2017-06-05 23:00:00+02:00,20.5,1013.0,52,0.0,0
2017-06-06 00:00:00+02:00,20.0,1013.0,64,3.0,260
2017-06-06 01:00:00+02:00,19.5,1013.0,68,3.0,260
2017-06-06 02:00:00+02:00,19.0,1013.0,68,1.0,230
2017-06-06 03:00:00+02:00,18.5,1012.0,72,6.0,245
2017-06-06 04:00:00+02:00,18.5,1012.0,72,7.0,245
2017-06-06 05:00:00+02:00,18.5,1011.0,72,4.0,250
2017-06-06 06:00:00+02:00,18.0,1011.0,77,1.0,0
2017-06-06 07:00:00+02:00,18.0,1011.0,82,1.0,280
2017-06-06 08:00:00+02:00,19.5,1012.0,72,1.0,0
2017-06-06 09:00:00+02:00,21.0,1012.0,60,7.0,256
2017-06-06 10:00:00+02:00,22.5,1012.0,53,1.0,240
2017-06-06 11:00:00+02:00,23.5,1012.0,47,1.0,190
2017-06-06 12:00:00+02:00,25.0,1012.0,39,1.0,230
2017-06-06 13:00:00+02:00,25.5,1012.0,37,1.0,130
2017-06-06 14:00:00+02:00,25.5,1012.0,44,5.0,130
2017-06-06 15:00:00+02:00,25.0,1013.0,50,6.0,100
2017-06-06 16:00:00+02:00,24.0,1014.0,57,7.0,100
2017-06-06 17:00:00+02:00,25.0,1014.0,57,5.0,100
2017-06-06 18:00:00+02:00,23.5,1015.0,64,5.0,100
2017-06-06 19:00:00+02:00,22.5,1015.0,68,5.0,100
2017-06-06 20:00:00+02:00,22.0,1016.0,64,4.0,110
2017-06-06 21:00:00+02:00,21.0,1016.0,72,4.0,120
2017-06-06 22:00:00+02:00,20.5,1017.0,72,3.0,130
2017-06-06 23:00:00+02:00,20.5,1018.0,72,2.0,150
2017-06-07 00:00:00+02:00,20.5,1018.0,72,0.0,0
2017-06-07 01:00:00+02:00,19.5,1019.0,88,0.0,270
2017-06-07 02:00:00+02:00,18.5,1019.0,88,1.0,280
2017-06-07 03:00:00+02:00,18.0,1019.0,93,1.0,270
2017-06-07 04:00:00+02:00,18.5,1019.0,88,1.0,290
2017-06-07 05:00:00+02:00,18.5,1019.0,88,1.0,270
2017-06-07 06:00:00+02:00,18.5,1020.0,93,1.0,270
2017-06-07 07:00:00+02:00,19.5,1020.0,82,1.0,230
2017-06-07 08:00:00+02:00,19.5,1021.0,82,2.0,240
2017-06-07 09:00:00+02:00,19.5,1021.0,72,2.0,240
2017-06-07 10:00:00+02:00,19.5,1022.0,63,2.0,240
2017-06-07 11:00:00+02:00,19.5,1022.0,60,3.0,240
2017-06-07 12:00:00+02:00,19.0,1022.0,68,2.0,230
2017-06-07 13:00:00+02:00,20.0,1023.0,72,2.0,190
2017-06-07 14:00:00+02:00,21.0,1022.0,64,4.0,160
2017-06-07 15:00:00+02:00,20.5,1022.0,68,5.0,140
2017-06-07 16:00:00+02:00,21.0,1021.0,64,4.0,160
2017-06-07 17:00:00+02:00,21.0,1021.0,64,4.0,140
2017-06-07 18:00:00+02:00,20.5,1021.0,68,5.0,120
2017-06-07 19:00:00+02:00,20.0,1021.0,72,4.0,100
2017-06-07 20:00:00+02:00,20.0,1020.0,72,2.0,120
2017-06-07 21:00:00+02:00,20.0,1020.0,77,1.0,170
2017-06-07 22:00:00+02:00,19.0,1021.0,82,2.0,180
2017-06-07 23:00:00+02:00,19.0,1021.0,82,1.0,170
2017-06-08 00:00:00+02:00,19.5,1021.0,82,0.0,180
2017-06-08 01:00:00+02:00,19.0,1021.0,82,4.0,253
2017-06-08 02:00:00+02:00,19.0,1020.0,82,0.0,0
2017-06-08 03:00:00+02:00,19.0,1020.0,82,0.0,0
2017-06-08 04:00:00+02:00,19.0,1020.0,82,0.0,240
2017-06-08 05:00:00+02:00,19.0,1019.0,82,0.0,0
2017-06-08 06:00:00+02:00,19.0,1019.0,82,1.0,0
2017-06-08 07:00:00+02:00,19.5,1019.0,77,1.0,320
2017-06-08 08:00:00+02:00,20.0,1019.0,72,0.0,0
2017-06-08 09:00:00+02:00,21.0,1019.0,68,3.0,270
2017-06-08 10:00:00+02:00,22.0,1019.0,68,1.0,250
2017-06-08 11:00:00+02:00,22.5,1019.0,64,3.0,200
2017-06-08 12:00:00+02:00,24.0,1019.0,57,3.0,220
2017-06-08 13:00:00+02:00,25.0,1018.0,51,2.0,190
2017-06-08 14:00:00+02:00,26.0,1018.0,48,1.0,210
2017-06-08 15:00:00+02:00,26.0,1017.0,54,4.0,160
2017-06-08 16:00:00+02:00,26.0,1017.0,58,4.0,160
2017-06-08 17:00:00+02:00,26.0,1016.0,54,4.0,170
2017-06-08 18:00:00+02:00,25.5,1016.0,57,3.0,180
2017-06-08 19:00:00+02:00,25.0,1016.0,51,4.0,130
2017-06-08 20:00:00+02:00,24.0,1016.0,57,3.0,150
2017-06-08 21:00:00+02:00,22.5,1016.0,69,4.0,120
2017-06-08 22:00:00+02:00,21.5,1016.0,73,2.0,150
2017-06-08 23:00:00+02:00,21.0,1017.0,73,0.0,0
2017-06-09 00:00:00+02:00,20.5,1017.0,77,2.0,197
2017-06-09 01:00:00+02:00,19.5,1017.0,88,0.0,260
2017-06-09 02:00:00+02:00,19.0,1017.0,93,1.0,270
2017-06-09 03:00:00+02:00,19.5,1016.0,88,2.0,252
2017-06-09 04:00:00+02:00,19.0,1016.0,88,1.0,240
2017-06-09 05:00:00+02:00,19.0,1016.0,88,1.0,0
2017-06-09 06:00:00+02:00,19.0,1016.0,82,1.0,0
2017-06-09 07:00:00+02:00,19.5,1014.0,88,3.0,50
2017-06-09 08:00:00+02:00,19.5,1016.0,93,2.0,65
2017-06-09 09:00:00+02:00,19.5,1017.0,93,1.0,260
2017-06-09 10:00:00+02:00,20.5,1017.0,77,4.0,83
2017-06-09 11:00:00+02:00,23.0,1017.0,73,0.0,0
2017-06-09 12:00:00+02:00,24.0,1017.0,61,4.0,83
2017-06-09 13:00:00+02:00,25.0,1017.0,47,1.0,170
2017-06-09 14:00:00+02:00,25.0,1017.0,54,3.0,130
2017-06-09 15:00:00+02:00,25.0,1017.0,57,4.0,110
2017-06-09 16:00:00+02:00,26.0,1016.0,54,5.0,120
2017-06-09 17:00:00+02:00,24.5,1017.0,61,6.0,100
2017-06-09 18:00:00+02:00,24.5,1017.0,61,5.0,110
2017-06-09 19:00:00+02:00,24.5,1016.0,65,4.0,110
2017-06-09 20:00:00+02:00,24.0,1017.0,69,4.0,110
2017-06-09 21:00:00+02:00,23.0,1017.0,73,3.0,110
2017-06-09 22:00:00+02:00,22.0,1017.0,78,2.0,110
2017-06-09 23:00:00+02:00,21.5,1018.0,88,1.0,0
2017-06-10 00:00:00+02:00,21.0,1018.0,83,2.0,225
2017-06-10 01:00:00+02:00,19.5,1018.0,93,1.0,280
2017-06-10 02:00:00+02:00,19.5,1018.0,93,1.0,290
2017-06-10 03:00:00+02:00,18.5,1018.0,93,1.0,280
2017-06-10 04:00:00+02:00,18.0,1018.0,93,0.0,0
2017-06-10 05:00:00+02:00,17.5,1018.0,93,0.0,290
2017-06-10 06:00:00+02:00,18.0,1018.0,93,2.0,248
2017-06-10 07:00:00+02:00,17.5,1018.0,93,1.0,280
2017-06-10 08:00:00+02:00,18.5,1018.0,88,2.0,243
2017-06-10 09:00:00+02:00,20.5,1019.0,82,2.0,243
2017-06-10 10:00:00+02:00,23.5,1019.0,69,0.0,0
2017-06-10 11:00:00+02:00,25.5,1019.0,61,1.0,0
2017-06-10 12:00:00+02:00,27.0,1019.0,35,1.0,0
2017-06-10 13:00:00+02:00,28.0,1019.0,42,4.0,120
2017-06-10 14:00:00+02:00,27.5,1018.0,37,4.0,120
2017-06-10 15:00:00+02:00,28.0,1018.0,33,5.0,110
2017-06-10 16:00:00+02:00,28.0,1018.0,33,5.0,110
2017-06-10 17:00:00+02:00,28.0,1017.0,33,3.0,150
2017-06-10 18:00:00+02:00,28.0,1017.0,31,4.0,110
2017-06-10 19:00:00+02:00,27.5,1017.0,33,4.0,120
2017-06-10 20:00:00+02:00,26.5,1017.0,32,3.0,180
2017-06-10 21:00:00+02:00,25.5,1017.0,34,2.0,150
2017-06-10 22:00:00+02:00,24.5,1018.0,41,1.0,120
2017-06-10 23:00:00+02:00,23.0,1018.0,57,0.0,0
2017-06-11 00:00:00+02:00,22.0,1019.0,60,1.0,0
2017-06-11 01:00:00+02:00,21.0,1019.0,60,0.0,270
2017-06-11 02:00:00+02:00,20.5,1018.0,64,0.0,260
2017-06-11 03:00:00+02:00,20.5,1018.0,64,3.0,239
2017-06-11 04:00:00+02:00,19.5,1018.0,72,3.0,251
2017-06-11 05:00:00+02:00,19.5,1017.0,72,3.0,251
2017-06-11 06:00:00+02:00,19.0,1017.0,77,3.0,251
2017-06-11 07:00:00+02:00,18.5,1018.0,72,1.0,0
2017-06-11 08:00:00+02:00,20.0,1018.0,68,3.0,259
2017-06-11 09:00:00+02:00,22.5,1018.0,56,3.0,259
2017-06-11 10:00:00+02:00,25.5,1018.0,41,2.0,213
2017-06-11 11:00:00+02:00,26.5,1018.0,35,0.0,0
2017-06-11 12:00:00+02:00,29.0,1018.0,31,0.0,130
2017-06-11 13:00:00+02:00,29.0,1018.0,31,3.0,140
2017-06-11 14:00:00+02:00,29.0,1017.0,29,4.0,120
2017-06-11 15:00:00+02:00,29.0,1017.0,33,4.0,110
2017-06-11 16:00:00+02:00,29.80000000000001,1017.0,51,5.0,210
2017-06-11 17:00:00+02:00,30.0,1016.0,22,5.0,120
2017-06-11 18:00:00+02:00,30.0,1016.0,22,5.0,120
2017-06-11 19:00:00+02:00,29.0,1016.0,24,4.0,120
2017-06-11 20:00:00+02:00,28.0,1016.0,25,4.0,130
2017-06-11 21:00:00+02:00,26.0,1017.0,51,3.0,110
2017-06-11 22:00:00+02:00,24.5,1017.0,65,1.0,0
2017-06-11 23:00:00+02:00,23.5,1018.0,69,0.0,0
2017-06-12 00:00:00+02:00,22.0,1018.0,73,0.0,270
2017-06-12 01:00:00+02:00,21.5,1018.0,68,2.0,280
2017-06-12 02:00:00+02:00,21.0,1018.0,64,2.0,280
2017-06-12 03:00:00+02:00,20.0,1017.0,63,2.0,280
2017-06-12 04:00:00+02:00,20.0,1017.0,59,0.0,300
2017-06-12 05:00:00+02:00,20.0,1017.0,59,0.0,300
2017-06-12 06:00:00+02:00,19.5,1017.0,63,0.0,290
2017-06-12 07:00:00+02:00,19.0,1017.0,63,1.0,270
2017-06-12 08:00:00+02:00,22.0,1018.0,53,2.0,180
2017-06-12 09:00:00+02:00,24.0,1018.0,44,2.0,180
2017-06-12 10:00:00+02:00,26.0,1018.0,39,1.0,183
2017-06-12 11:00:00+02:00,28.0,1018.0,32,0.0,120
2017-06-12 12:00:00+02:00,29.0,1018.0,33,2.0,130
2017-06-12 13:00:00+02:00,29.0,1018.0,28,5.0,120
2017-06-12 14:00:00+02:00,28.5,1018.0,33,6.0,120
2017-06-12 15:00:00+02:00,28.0,1017.0,40,5.0,120
2017-06-12 16:00:00+02:00,28.5,1017.0,42,4.0,110
2017-06-12 17:00:00+02:00,29.0,1017.0,33,4.0,110
2017-06-12 18:00:00+02:00,29.0,1016.0,33,4.0,100
2017-06-12 19:00:00+02:00,28.0,1016.0,42,4.0,110
2017-06-12 20:00:00+02:00,27.5,1016.0,48,4.0,120
2017-06-12 21:00:00+02:00,27.0,1016.0,51,2.0,110
2017-06-12 22:00:00+02:00,26.0,1016.0,57,1.0,0
2017-06-12 23:00:00+02:00,25.0,1016.0,57,0.0,0
2017-06-13 00:00:00+02:00,23.5,1016.0,60,1.0,270
2017-06-13 01:00:00+02:00,23.0,1016.0,64,1.0,280
2017-06-13 02:00:00+02:00,23.5,1015.0,64,2.0,243
2017-06-13 03:00:00+02:00,22.5,1015.0,64,2.0,243
2017-06-13 04:00:00+02:00,21.0,1014.0,68,0.0,0
2017-06-13 05:00:00+02:00,21.5,1014.0,64,3.0,233
2017-06-13 06:00:00+02:00,21.0,1014.0,68,3.0,233
2017-06-13 07:00:00+02:00,20.5,1015.0,72,1.0,290
2017-06-13 08:00:00+02:00,22.0,1015.0,68,3.0,234
2017-06-13 09:00:00+02:00,24.5,1015.0,53,3.0,234
2017-06-13 10:00:00+02:00,27.5,1015.0,42,2.0,200
2017-06-13 11:00:00+02:00,28.5,1015.0,40,0.0,0
2017-06-13 12:00:00+02:00,30.0,1015.0,33,1.0,230
2017-06-13 13:00:00+02:00,30.5,1015.0,33,3.0,100
2017-06-13 14:00:00+02:00,31.0,1014.0,28,4.0,120
2017-06-13 15:00:00+02:00,31.5,1014.0,30,5.0,120
2017-06-13 16:00:00+02:00,31.0,1014.0,28,5.0,110
2017-06-13 17:00:00+02:00,31.0,1014.0,28,5.0,120
2017-06-13 18:00:00+02:00,30.5,1014.0,27,5.0,120
2017-06-13 19:00:00+02:00,29.5,1013.0,29,4.0,120
2017-06-13 20:00:00+02:00,29.5,1013.0,24,3.0,180
2017-06-13 21:00:00+02:00,28.5,1013.0,23,2.0,140
2017-06-13 22:00:00+02:00,26.5,1014.0,32,2.0,180
2017-06-13 23:00:00+02:00,24.439999999999998,1014.0,47,1.0,0
2017-06-14 00:00:00+02:00,24.0,1015.0,57,2.0,213
2017-06-14 01:00:00+02:00,23.0,1015.0,56,0.0,0
2017-06-14 02:00:00+02:00,23.0,1015.0,64,1.0,260
2017-06-14 03:00:00+02:00,21.0,1015.0,72,1.0,0
2017-06-14 04:00:00+02:00,21.0,1014.0,72,0.0,270
2017-06-14 05:00:00+02:00,20.5,1014.0,72,0.0,270
2017-06-14 06:00:00+02:00,20.5,1014.0,68,1.0,280
2017-06-14 07:00:00+02:00,20.0,1015.0,72,1.0,290
2017-06-14 08:00:00+02:00,21.0,1015.0,64,1.0,224
2017-06-14 09:00:00+02:00,24.0,1015.0,53,1.0,224
2017-06-14 10:00:00+02:00,27.5,1015.0,42,1.0,181
2017-06-14 11:00:00+02:00,28.5,1015.0,31,3.0,240
2017-06-14 12:00:00+02:00,29.5,1015.0,29,2.0,0
2017-06-14 13:00:00+02:00,30.0,1015.0,27,3.0,190
2017-06-14 14:00:00+02:00,31.0,1015.0,26,3.0,190
2017-06-14 15:00:00+02:00,32.0,1014.0,26,4.0,190
2017-06-14 16:00:00+02:00,32.5,1014.0,25,5.0,180
2017-06-14 17:00:00+02:00,32.5,1014.0,26,5.0,160
2017-06-14 18:00:00+02:00,32.5,1013.0,24,4.0,170
2017-06-14 19:00:00+02:00,32.0,1013.0,28,5.0,160
2017-06-14 20:00:00+02:00,30.5,1013.0,27,4.0,190
2017-06-14 21:00:00+02:00,29.5,1013.0,27,3.0,180
2017-06-14 22:00:00+02:00,27.5,1013.0,28,2.0,190
2017-06-14 23:00:00+02:00,26.5,1014.0,32,1.0,0
2017-06-15 00:00:00+02:00,25.0,1015.0,41,0.0,280
2017-06-15 01:00:00+02:00,23.5,1015.0,49,1.0,290
2017-06-15 02:00:00+02:00,23.0,1015.0,49,1.0,280
2017-06-15 03:00:00+02:00,22.0,1015.0,56,2.0,290
2017-06-15 04:00:00+02:00,21.5,1015.0,60,2.0,280
2017-06-15 05:00:00+02:00,21.0,1015.0,60,1.0,280
2017-06-15 06:00:00+02:00,20.5,1015.0,63,1.0,280
2017-06-15 07:00:00+02:00,20.5,1015.0,63,0.0,0
2017-06-15 08:00:00+02:00,21.5,1016.0,60,1.0,0
2017-06-15 09:00:00+02:00,24.5,1016.0,41,0.0,263
2017-06-15 10:00:00+02:00,28.5,1017.0,32,1.0,186
2017-06-15 11:00:00+02:00,30.0,1017.0,31,1.0,186
2017-06-15 12:00:00+02:00,30.5,1017.0,27,0.0,150
