,temp_Seville,pressure_Seville,humidity_Seville,wind_speed_Seville,wind_deg_Seville
2016-02-25 05:00:00+01:00,14.16500000000002,1021.0,90,4.0,245
2016-02-25 06:00:00+01:00,14.180000000000007,1021.0,93,4.0,240
2016-02-25 07:00:00+01:00,14.200000000000045,1021.0,87,3.0,240
2016-02-25 08:00:00+01:00,14.450000000000045,1021.0,87,2.0,230
2016-02-25 09:00:00+01:00,15.240000000000009,1022.0,93,2.0,240
2016-02-25 10:00:00+01:00,16.710000000000036,1022.0,82,2.0,265
2016-02-25 11:00:00+01:00,18.180000000000007,1023.0,71,2.0,290
2016-02-25 12:00:00+01:00,16.46350000000001,1023.0,69,2.0,289
2016-02-25 13:00:00+01:00,19.129999999999995,1023.0,59,3.0,280
2016-02-25 14:00:00+01:00,19.32000000000005,1023.0,63,3.0,250
2016-02-25 15:00:00+01:00,18.439999999999998,1022.0,55,2.0,260
2016-02-25 16:00:00+01:00,18.850000000000023,1022.0,55,4.0,260
2016-02-25 17:00:00+01:00,18.090000000000032,1022.0,55,5.0,270
2016-02-25 18:00:00+01:00,17.860000000000014,1022.0,56,5.0,270
2016-02-25 19:00:00+01:00,17.629999999999995,1022.0,58,5.0,270
2016-02-25 20:00:00+01:00,16.760000000000048,1022.0,54,5.0,280
2016-02-25 21:00:00+01:00,14.593500000000006,1022.0,62,3.0,272
2016-02-25 22:00:00+01:00,15.450000000000045,1022.0,66,2.0,280
2016-02-25 23:00:00+01:00,13.783500000000004,1022.0,70,1.0,132
2016-02-26 00:00:00+01:00,15.140000000000043,1022.0,71,1.0,0
2016-02-26 01:00:00+01:00,14.314999999999998,1022.0,82,1.0,125
2016-02-26 02:00:00+01:00,13.490000000000009,1022.0,93,2.0,250
2016-02-26 03:00:00+01:00,10.964500000000044,1021.0,89,1.0,259
2016-02-26 04:00:00+01:00,13.010000000000048,1020.0,93,1.0,240
2016-02-26 05:00:00+01:00,10.97950000000003,1019.0,86,1.0,253
2016-02-26 06:00:00+01:00,13.520000000000039,1018.0,87,2.0,238
2016-02-26 07:00:00+01:00,13.220000000000027,1019.0,93,0.0,0
2016-02-26 08:00:00+01:00,13.520000000000039,1018.0,93,2.0,180
2016-02-26 09:00:00+01:00,13.410000000000025,1018.0,100,2.0,210
2016-02-26 10:00:00+01:00,14.310000000000002,1017.0,96,2.0,215
2016-02-26 11:00:00+01:00,15.210000000000036,1017.0,93,3.0,220
2016-02-26 12:00:00+01:00,14.822500000000048,1015.0,81,4.0,215
2016-02-26 13:00:00+01:00,16.870000000000005,1014.0,87,5.0,210
2016-02-26 14:00:00+01:00,16.277500000000032,1011.0,78,7.0,215
2016-02-26 15:00:00+01:00,18.120000000000005,1009.0,87,8.0,220
2016-02-26 16:00:00+01:00,16.69500000000005,1008.0,87,8.0,250
2016-02-26 17:00:00+01:00,15.270000000000039,1008.0,87,8.0,280
2016-02-26 18:00:00+01:00,15.020000000000039,1007.0,87,8.0,270
2016-02-26 19:00:00+01:00,14.770000000000039,1007.0,87,8.0,260
2016-02-26 20:00:00+01:00,13.830000000000041,1007.0,81,5.0,260
2016-02-26 21:00:00+01:00,14.460000000000036,1007.0,78,5.0,265
2016-02-26 22:00:00+01:00,15.090000000000032,1007.0,76,5.0,270
2016-02-26 23:00:00+01:00,13.465000000000032,1007.0,75,5.0,265
2016-02-27 00:00:00+01:00,11.840000000000032,1007.0,75,5.0,260
2016-02-27 01:00:00+01:00,11.595000000000027,1006.0,81,5.0,250
2016-02-27 02:00:00+01:00,11.350000000000023,1006.0,87,4.0,240
2016-02-27 03:00:00+01:00,8.713000000000022,1006.0,86,5.0,260
2016-02-27 04:00:00+01:00,10.840000000000032,1005.0,87,4.0,240
2016-02-27 05:00:00+01:00,11.07000000000005,1005.0,87,5.0,250
2016-02-27 06:00:00+01:00,11.879999999999995,1005.0,81,4.0,260
2016-02-27 07:00:00+01:00,12.610000000000014,1005.0,87,4.0,250
2016-02-27 08:00:00+01:00,13.28000000000003,1005.0,81,5.0,260
2016-02-27 09:00:00+01:00,14.010000000000048,1006.0,87,4.0,250
2016-02-27 10:00:00+01:00,14.75,1006.0,81,3.0,250
2016-02-27 11:00:00+01:00,15.600000000000023,1007.0,66,5.0,280
2016-02-27 12:00:00+01:00,16.095000000000027,1006.0,59,5.0,295
2016-02-27 13:00:00+01:00,16.590000000000032,1006.0,53,5.0,310
2016-02-27 14:00:00+01:00,16.235000000000014,1005.0,66,6.0,310
2016-02-27 15:00:00+01:00,15.879999999999995,1005.0,79,7.0,310
2016-02-27 16:00:00+01:00,16.185000000000002,1004.0,58,8.0,305
2016-02-27 17:00:00+01:00,16.49000000000001,1004.0,37,9.0,300
2016-02-27 18:00:00+01:00,16.5,1004.0,38,8.0,305
2016-02-27 19:00:00+01:00,16.510000000000048,1005.0,40,7.0,310
2016-02-27 20:00:00+01:00,13.850000000000023,1006.0,53,5.0,300
2016-02-27 21:00:00+01:00,13.520000000000039,1006.0,57,7.0,295
2016-02-27 22:00:00+01:00,13.189999999999998,1007.0,61,8.0,290
2016-02-27 23:00:00+01:00,12.715000000000032,1007.0,65,7.0,280
2016-02-28 00:00:00+01:00,12.240000000000009,1007.0,70,5.0,270
2016-02-28 01:00:00+01:00,13.0,1007.0,78,4.0,265
2016-02-28 02:00:00+01:00,13.760000000000048,1008.0,86,3.0,260
2016-02-28 03:00:00+01:00,12.330000000000041,1007.0,83,2.0,260
2016-02-28 04:00:00+01:00,10.900000000000034,1007.0,81,2.0,260
2016-02-28 05:00:00+01:00,11.260000000000048,1007.0,83,2.0,235
2016-02-28 06:00:00+01:00,11.620000000000005,1008.0,86,2.0,210
2016-02-28 07:00:00+01:00,11.625,1008.0,86,2.0,215
2016-02-28 08:00:00+01:00,11.629999999999995,1009.0,86,3.0,220
2016-02-28 09:00:00+01:00,13.805000000000007,1009.0,78,3.0,250
2016-02-28 10:00:00+01:00,15.980000000000018,1010.0,70,4.0,280
2016-02-28 11:00:00+01:00,17.285000000000025,1010.0,60,4.0,290
2016-02-28 12:00:00+01:00,18.590000000000032,1010.0,50,5.0,300
2016-02-28 13:00:00+01:00,19.225000000000023,1010.0,49,4.0,290
2016-02-28 14:00:00+01:00,19.860000000000014,1010.0,48,4.0,280
2016-02-28 15:00:00+01:00,17.551500000000033,1010.0,49,4.0,295
2016-02-28 16:00:00+01:00,20.140000000000043,1009.0,36,4.0,290
2016-02-28 17:00:00+01:00,17.021500000000003,1010.0,47,4.0,305
2016-02-28 18:00:00+01:00,18.80000000000001,1010.0,44,4.0,300
2016-02-28 19:00:00+01:00,18.129999999999995,1011.0,47,3.0,300
2016-02-28 20:00:00+01:00,17.460000000000036,1012.0,51,3.0,300
2016-02-28 21:00:00+01:00,13.640000000000043,1012.0,58,2.0,290
2016-02-28 22:00:00+01:00,9.82000000000005,1013.0,66,1.0,280
2016-02-28 23:00:00+01:00,12.180000000000007,1013.0,71,2.0,290
2016-02-29 00:00:00+01:00,14.54000000000002,1014.0,76,3.0,300
2016-02-29 01:00:00+01:00,14.035000000000025,1014.0,78,3.0,305
2016-02-29 02:00:00+01:00,13.53000000000003,1014.0,81,3.0,310
2016-02-29 03:00:00+01:00,10.92900000000003,1014.0,77,3.0,321
2016-02-29 04:00:00+01:00,12.879999999999995,1015.0,81,2.0,300
2016-02-29 05:00:00+01:00,10.189000000000021,1015.0,80,2.0,334
2016-02-29 06:00:00+01:00,12.050000000000011,1016.0,87,2.0,336
2016-02-29 07:00:00+01:00,12.170000000000016,1017.0,84,2.0,188
2016-02-29 08:00:00+01:00,12.29000000000002,1018.0,81,1.0,40
2016-02-29 09:00:00+01:00,11.016500000000008,1019.0,73,1.0,37
2016-02-29 10:00:00+01:00,15.930000000000007,1019.0,71,0.0,30
2016-02-29 11:00:00+01:00,14.141500000000008,1020.0,59,2.0,32
2016-02-29 12:00:00+01:00,18.54000000000002,1020.0,54,2.0,30
2016-02-29 13:00:00+01:00,18.660000000000025,1020.0,49,1.0,45
2016-02-29 14:00:00+01:00,18.78000000000003,1021.0,44,0.0,60
2016-02-29 15:00:00+01:00,19.110000000000014,1020.0,43,0.0,30
2016-02-29 16:00:00+01:00,19.439999999999998,1020.0,42,1.0,0
2016-02-29 17:00:00+01:00,19.75,1020.0,39,1.0,150
2016-02-29 18:00:00+01:00,20.060000000000002,1021.0,37,2.0,300
2016-02-29 19:00:00+01:00,18.410000000000025,1022.0,42,2.0,325
2016-02-29 20:00:00+01:00,16.760000000000048,1023.0,47,2.0,350
2016-02-29 21:00:00+01:00,16.629999999999995,1023.0,50,2.0,350
2016-02-29 22:00:00+01:00,14.840000000000032,1024.0,62,1.0,30
2016-02-29 23:00:00+01:00,14.175000000000011,1024.0,64,2.0,26
2016-03-01 00:00:00+01:00,13.510000000000048,1025.0,66,2.0,23
2016-03-01 01:00:00+01:00,13.620000000000005,1025.0,76,2.0,81
2016-03-01 02:00:00+01:00,13.730000000000018,1026.0,87,2.0,140
2016-03-01 03:00:00+01:00,12.310000000000002,1026.0,84,1.0,70
2016-03-01 04:00:00+01:00,10.890000000000043,1026.0,81,1.0,0
2016-03-01 05:00:00+01:00,10.410000000000025,1026.0,83,2.0,27
2016-03-01 06:00:00+01:00,9.930000000000007,1027.0,86,3.0,55
2016-03-01 07:00:00+01:00,10.260000000000048,1027.0,83,1.0,42
2016-03-01 08:00:00+01:00,10.590000000000032,1028.0,80,0.0,30
2016-03-01 09:00:00+01:00,12.564999999999998,1028.0,73,1.0,35
2016-03-01 10:00:00+01:00,14.54000000000002,1029.0,66,2.0,40
2016-03-01 11:00:00+01:00,16.345000000000027,1029.0,52,2.0,40
2016-03-01 12:00:00+01:00,18.150000000000034,1030.0,38,3.0,40
2016-03-01 13:00:00+01:00,18.620000000000005,1029.0,33,2.0,30
2016-03-01 14:00:00+01:00,19.090000000000032,1029.0,29,1.0,20
2016-03-01 15:00:00+01:00,19.564999999999998,1028.0,27,1.0,95
2016-03-01 16:00:00+01:00,20.04000000000002,1027.0,25,1.0,170
2016-03-01 17:00:00+01:00,20.379999999999995,1027.0,20,1.0,180
2016-03-01 18:00:00+01:00,20.010000000000048,1027.0,20,2.0,170
2016-03-01 19:00:00+01:00,18.70500000000004,1027.0,29,2.0,190
2016-03-01 20:00:00+01:00,17.400000000000034,1027.0,38,2.0,210
2016-03-01 21:00:00+01:00,15.390000000000043,1027.0,51,3.0,190
2016-03-01 22:00:00+01:00,13.925000000000011,1027.0,61,2.0,175
2016-03-01 23:00:00+01:00,12.460000000000036,1028.0,71,1.0,160
2016-03-02 00:00:00+01:00,11.800000000000011,1028.0,79,0.0,80
2016-03-02 01:00:00+01:00,11.140000000000043,1028.0,87,0.0,0
2016-03-02 02:00:00+01:00,11.145000000000039,1027.0,84,1.0,75
2016-03-02 03:00:00+01:00,11.150000000000034,1027.0,81,2.0,150
2016-03-02 04:00:00+01:00,9.995000000000005,1027.0,87,1.0,125
2016-03-02 05:00:00+01:00,8.840000000000032,1027.0,93,1.0,100
2016-03-02 06:00:00+01:00,5.926000000000045,1026.0,86,1.0,146
2016-03-02 07:00:00+01:00,10.260000000000048,1027.0,93,1.0,28
2016-03-02 08:00:00+01:00,10.590000000000032,1027.0,86,1.0,16
2016-03-02 09:00:00+01:00,12.960000000000036,1028.0,93,0.0,0
2016-03-02 10:00:00+01:00,14.91500000000002,1028.0,79,1.0,34
2016-03-02 11:00:00+01:00,16.870000000000005,1028.0,66,1.0,69
2016-03-02 12:00:00+01:00,18.0,1027.0,58,1.0,34
2016-03-02 13:00:00+01:00,19.129999999999995,1027.0,51,0.0,0
2016-03-02 14:00:00+01:00,19.91500000000002,1026.0,44,2.0,114
2016-03-02 15:00:00+01:00,20.700000000000045,1025.0,37,4.0,230
2016-03-02 16:00:00+01:00,21.02000000000004,1024.0,40,3.0,225
2016-03-02 17:00:00+01:00,21.340000000000032,1023.0,43,3.0,220
2016-03-02 18:00:00+01:00,20.02000000000004,1022.0,49,3.0,215
2016-03-02 19:00:00+01:00,18.700000000000045,1022.0,55,3.0,210
2016-03-02 20:00:00+01:00,16.885000000000048,1022.0,65,4.0,210
2016-03-02 21:00:00+01:00,15.07000000000005,1023.0,76,4.0,210
2016-03-02 22:00:00+01:00,14.254999999999995,1023.0,84,2.0,105
2016-03-02 23:00:00+01:00,13.439999999999998,1023.0,93,0.0,0
2016-03-03 00:00:00+01:00,13.100000000000023,1023.0,93,1.0,90
2016-03-03 01:00:00+01:00,12.760000000000048,1023.0,93,3.0,180
2016-03-03 02:00:00+01:00,12.685000000000002,1022.0,93,2.0,180
2016-03-03 03:00:00+01:00,12.610000000000014,1022.0,93,2.0,180
2016-03-03 04:00:00+01:00,11.555000000000007,1021.0,93,1.0,261
2016-03-03 05:00:00+01:00,10.5,1021.0,93,1.0,343
2016-03-03 06:00:00+01:00,11.420000000000016,1021.0,96,1.0,206
2016-03-03 07:00:00+01:00,12.340000000000032,1021.0,100,1.0,70
2016-03-03 08:00:00+01:00,12.985000000000014,1021.0,100,1.0,195
2016-03-03 09:00:00+01:00,13.629999999999995,1022.0,100,1.0,320
2016-03-03 10:00:00+01:00,15.650000000000034,1022.0,88,1.0,170
2016-03-03 11:00:00+01:00,17.670000000000016,1022.0,76,2.0,20
2016-03-03 12:00:00+01:00,18.760000000000048,1021.0,67,1.0,10
2016-03-03 13:00:00+01:00,19.850000000000023,1021.0,59,1.0,0
2016-03-03 14:00:00+01:00,20.475000000000023,1020.0,52,0.0,85
2016-03-03 15:00:00+01:00,21.100000000000023,1019.0,45,0.0,170
2016-03-03 16:00:00+01:00,21.230000000000018,1018.0,44,0.0,180
2016-03-03 17:00:00+01:00,21.360000000000014,1017.0,43,0.0,190
2016-03-03 18:00:00+01:00,20.55000000000001,1017.0,53,2.0,205
2016-03-03 19:00:00+01:00,19.74000000000001,1017.0,63,4.0,220
2016-03-03 20:00:00+01:00,18.100000000000023,1017.0,67,2.0,225
2016-03-03 21:00:00+01:00,16.460000000000036,1018.0,71,1.0,230
2016-03-03 22:00:00+01:00,15.635000000000048,1018.0,79,1.0,115
2016-03-03 23:00:00+01:00,14.810000000000002,1018.0,87,1.0,0
2016-03-04 00:00:00+01:00,10.849000000000046,1017.0,88,0.0,55
2016-03-04 01:00:00+01:00,13.763343750000047,1017.0,91,0.0,73
2016-03-04 02:00:00+01:00,13.240000000000009,1017.0,93,0.0,110
2016-03-04 03:00:00+01:00,9.448000000000036,1016.0,88,1.0,222
2016-03-04 04:00:00+01:00,11.800000000000011,1015.0,97,0.0,56
2016-03-04 05:00:00+01:00,11.080000000000041,1015.0,100,0.0,30
2016-03-04 06:00:00+01:00,7.9915000000000305,1014.0,91,0.0,153
2016-03-04 07:00:00+01:00,11.270000000000039,1015.0,100,0.0,74
2016-03-04 08:00:00+01:00,9.641500000000008,1014.0,91,1.0,239
2016-03-04 09:00:00+01:00,14.379999999999995,1015.0,100,1.0,202
2016-03-04 10:00:00+01:00,16.254999999999995,1015.0,100,1.0,101
2016-03-04 11:00:00+01:00,18.129999999999995,1015.0,100,1.0,0
2016-03-04 12:00:00+01:00,18.44100000000003,1013.0,78,1.0,113
2016-03-04 13:00:00+01:00,18.950000000000045,1014.0,87,3.0,220
2016-03-04 14:00:00+01:00,19.961000000000013,1011.0,59,3.0,223
2016-03-04 15:00:00+01:00,21.170000000000016,1011.0,63,4.0,220
2016-03-04 16:00:00+01:00,20.960000000000036,1010.0,52,5.0,235
2016-03-04 17:00:00+01:00,20.75,1010.0,42,6.0,250
2016-03-04 18:00:00+01:00,19.420000000000016,1010.0,50,7.0,265
2016-03-04 19:00:00+01:00,18.090000000000032,1010.0,59,7.0,280
2016-03-04 20:00:00+01:00,16.625,1011.0,65,4.0,265
2016-03-04 21:00:00+01:00,15.160000000000025,1012.0,71,2.0,250
2016-03-04 22:00:00+01:00,14.66500000000002,1012.0,73,2.0,235
2016-03-04 23:00:00+01:00,14.170000000000016,1012.0,76,3.0,220
2016-03-05 00:00:00+01:00,12.778500000000008,1012.0,78,3.0,259
2016-03-05 01:00:00+01:00,14.180000000000007,1012.0,93,2.0,270
2016-03-05 02:00:00+01:00,12.378500000000031,1012.0,86,3.0,269
2016-03-05 03:00:00+01:00,13.370000000000005,1013.0,93,3.0,240
2016-03-05 04:00:00+01:00,12.460000000000036,1013.0,87,3.0,265
2016-03-05 05:00:00+01:00,11.550000000000011,1013.0,81,3.0,290
2016-03-05 06:00:00+01:00,8.416500000000042,1013.0,85,2.0,294
2016-03-05 07:00:00+01:00,11.930000000000007,1014.0,87,2.0,280
2016-03-05 08:00:00+01:00,9.971500000000049,1015.0,85,2.0,294
2016-03-05 09:00:00+01:00,14.660000000000025,1016.0,81,1.0,290
2016-03-05 10:00:00+01:00,16.30000000000001,1016.0,67,3.0,300
2016-03-05 11:00:00+01:00,17.939999999999998,1017.0,54,4.0,310
2016-03-05 12:00:00+01:00,18.920000000000016,1016.0,49,3.0,295
2016-03-05 13:00:00+01:00,19.900000000000034,1016.0,44,2.0,280
2016-03-05 14:00:00+01:00,20.55000000000001,1015.0,38,5.0,295
2016-03-05 15:00:00+01:00,21.200000000000045,1015.0,33,8.0,310
2016-03-05 16:00:00+01:00,20.245000000000005,1014.0,34,6.0,315
2016-03-05 17:00:00+01:00,19.29000000000002,1014.0,36,5.0,320
2016-03-05 18:00:00+01:00,18.700000000000045,1014.0,38,6.0,305
2016-03-05 19:00:00+01:00,18.110000000000014,1014.0,41,7.0,290
2016-03-05 20:00:00+01:00,16.635000000000048,1015.0,51,5.0,290
2016-03-05 21:00:00+01:00,15.160000000000025,1016.0,62,3.0,290
2016-03-05 22:00:00+01:00,14.160000000000025,1016.0,69,3.0,290
2016-03-05 23:00:00+01:00,13.160000000000025,1016.0,76,3.0,290
2016-03-06 00:00:00+01:00,12.564999999999998,1016.0,76,4.0,285
2016-03-06 01:00:00+01:00,11.970000000000027,1016.0,76,5.0,280
2016-03-06 02:00:00+01:00,12.605000000000018,1016.0,84,3.0,240
2016-03-06 03:00:00+01:00,13.240000000000009,1017.0,93,2.0,200
2016-03-06 04:00:00+01:00,12.379999999999995,1016.0,84,2.0,250
2016-03-06 05:00:00+01:00,11.520000000000039,1016.0,75,3.0,300
2016-03-06 06:00:00+01:00,7.751500000000021,1017.0,83,2.0,300
2016-03-06 07:00:00+01:00,10.910000000000025,1017.0,81,2.0,250
2016-03-06 08:00:00+01:00,11.590000000000032,1017.0,81,1.0,320
2016-03-06 09:00:00+01:00,13.610000000000014,1018.0,70,1.0,0
2016-03-06 10:00:00+01:00,15.600000000000023,1018.0,60,1.0,10
2016-03-06 11:00:00+01:00,17.590000000000032,1019.0,50,2.0,20
2016-03-06 12:00:00+01:00,18.700000000000045,1019.0,58,2.0,280
2016-03-06 13:00:00+01:00,20.24000000000001,1018.0,85,2.0,350
2016-03-06 14:00:00+01:00,17.947500000000048,1018.0,40,4.0,337
2016-03-06 15:00:00+01:00,21.879999999999995,1017.0,29,5.0,330
2016-03-06 16:00:00+01:00,21.17500000000001,1016.0,28,5.0,335
2016-03-06 17:00:00+01:00,20.470000000000027,1016.0,27,5.0,340
2016-03-06 18:00:00+01:00,16.853499999999997,1017.0,38,4.0,327
2016-03-06 19:00:00+01:00,19.02000000000004,1016.0,55,3.0,320
2016-03-06 20:00:00+01:00,16.470000000000027,1017.0,35,2.0,340
2016-03-06 21:00:00+01:00,12.464500000000044,1017.0,50,2.0,319
2016-03-06 22:00:00+01:00,13.510000000000048,1017.0,53,2.0,280
2016-03-06 23:00:00+01:00,10.664500000000032,1017.0,65,2.0,294
2016-03-07 00:00:00+01:00,12.870000000000005,1017.0,66,2.0,290
2016-03-07 01:00:00+01:00,12.050000000000011,1017.0,73,2.0,240
2016-03-07 02:00:00+01:00,11.230000000000018,1017.0,80,1.0,190
2016-03-07 03:00:00+01:00,7.889499999999998,1016.0,80,2.0,245
2016-03-07 04:00:00+01:00,11.550000000000011,1016.0,75,1.0,280
2016-03-07 05:00:00+01:00,7.899500000000046,1015.0,81,2.0,290
2016-03-07 06:00:00+01:00,11.25,1015.0,81,2.0,280
2016-03-07 07:00:00+01:00,12.080000000000041,1014.0,87,1.0,0
2016-03-07 08:00:00+01:00,8.504000000000019,1014.0,89,4.0,242
2016-03-07 09:00:00+01:00,13.580000000000041,1013.0,87,5.0,220
2016-03-07 10:00:00+01:00,14.245000000000005,1012.0,87,5.0,225
2016-03-07 11:00:00+01:00,14.910000000000025,1011.0,87,5.0,230
2016-03-07 12:00:00+01:00,12.907000000000039,1011.0,89,6.0,253
2016-03-07 13:00:00+01:00,17.140000000000043,1010.0,67,7.0,280
2016-03-07 14:00:00+01:00,17.879999999999995,1010.0,41,9.0,310
2016-03-07 15:00:00+01:00,18.439999999999998,1009.0,31,9.0,340
2016-03-07 16:00:00+01:00,18.265000000000043,1009.0,46,9.0,345
2016-03-07 17:00:00+01:00,18.090000000000032,1010.0,61,8.0,350
2016-03-07 18:00:00+01:00,17.620000000000005,1010.0,61,7.0,345
2016-03-07 19:00:00+01:00,17.150000000000034,1011.0,62,7.0,340
2016-03-07 20:00:00+01:00,15.460000000000036,1012.0,54,4.0,325
2016-03-07 21:00:00+01:00,13.770000000000039,1013.0,46,2.0,310
2016-03-07 22:00:00+01:00,13.129999999999995,1013.0,53,1.0,275
2016-03-07 23:00:00+01:00,12.490000000000009,1014.0,61,1.0,240
2016-03-08 00:00:00+01:00,11.485000000000014,1014.0,65,1.0,260
2016-03-08 01:00:00+01:00,10.480000000000018,1015.0,70,2.0,280
2016-03-08 02:00:00+01:00,11.385000000000048,1015.0,81,2.0,215
2016-03-08 03:00:00+01:00,12.29000000000002,1016.0,93,2.0,150
2016-03-08 04:00:00+01:00,11.085000000000036,1016.0,90,2.0,120
2016-03-08 05:00:00+01:00,9.879999999999995,1016.0,87,1.0,90
2016-03-08 06:00:00+01:00,10.455000000000041,1016.0,86,1.0,52
2016-03-08 07:00:00+01:00,11.03000000000003,1017.0,86,1.0,15
2016-03-08 08:00:00+01:00,10.950000000000045,1018.0,86,1.0,50
2016-03-08 09:00:00+01:00,12.225000000000023,1019.0,76,2.0,40
2016-03-08 10:00:00+01:00,13.5,1020.0,66,3.0,30
2016-03-08 11:00:00+01:00,15.475000000000023,1020.0,73,3.0,45
2016-03-08 12:00:00+01:00,17.450000000000045,1021.0,81,4.0,60
2016-03-08 13:00:00+01:00,18.275000000000034,1020.0,55,3.0,40
2016-03-08 14:00:00+01:00,19.100000000000023,1020.0,29,2.0,20
2016-03-08 15:00:00+01:00,17.38900000000001,1020.0,37,2.0,22
2016-03-08 16:00:00+01:00,19.410000000000025,1020.0,27,4.0,30
2016-03-08 17:00:00+01:00,17.369000000000028,1020.0,36,3.0,32
2016-03-08 18:00:00+01:00,19.060000000000002,1020.0,27,4.0,40
2016-03-08 19:00:00+01:00,17.58000000000004,1020.0,34,2.0,35
2016-03-08 20:00:00+01:00,16.100000000000023,1021.0,41,1.0,30
2016-03-08 21:00:00+01:00,11.63050000000004,1022.0,53,1.0,40
2016-03-08 22:00:00+01:00,13.840000000000032,1022.0,61,1.0,51
2016-03-08 23:00:00+01:00,9.510500000000036,1022.0,65,1.0,45
2016-03-09 00:00:00+01:00,11.860000000000014,1022.0,65,1.0,40
2016-03-09 01:00:00+01:00,12.020000000000039,1022.0,72,1.0,166
2016-03-09 02:00:00+01:00,12.180000000000007,1022.0,80,1.0,293
2016-03-09 03:00:00+01:00,10.870000000000005,1022.0,77,1.0,161
2016-03-09 04:00:00+01:00,9.560000000000002,1022.0,75,1.0,30
2016-03-09 05:00:00+01:00,9.910000000000025,1022.0,75,1.0,35
2016-03-09 06:00:00+01:00,10.260000000000048,1022.0,75,1.0,40
2016-03-09 07:00:00+01:00,9.550000000000011,1022.0,80,1.0,123
2016-03-09 08:00:00+01:00,8.840000000000032,1022.0,86,1.0,207
2016-03-09 09:00:00+01:00,10.995000000000005,1022.0,73,1.0,207
2016-03-09 10:00:00+01:00,13.150000000000034,1023.0,61,1.0,207
2016-03-09 11:00:00+01:00,15.140000000000043,1022.0,52,1.0,193
2016-03-09 12:00:00+01:00,17.129999999999995,1022.0,44,1.0,180
2016-03-09 13:00:00+01:00,17.939999999999998,1021.0,43,2.0,200
2016-03-09 14:00:00+01:00,18.75,1021.0,42,4.0,220
2016-03-09 15:00:00+01:00,18.900000000000034,1019.0,39,5.0,265
2016-03-09 16:00:00+01:00,19.05000000000001,1018.0,36,7.0,310
2016-03-09 17:00:00+01:00,18.55000000000001,1018.0,45,6.0,315
2016-03-09 18:00:00+01:00,18.05000000000001,1018.0,55,6.0,320
2016-03-09 19:00:00+01:00,17.555000000000007,1018.0,57,5.0,295
2016-03-09 20:00:00+01:00,17.060000000000002,1018.0,59,4.0,270
2016-03-09 21:00:00+01:00,15.753500000000031,1018.0,62,4.0,285
2016-03-09 22:00:00+01:00,15.75,1017.0,71,3.0,260
2016-03-09 23:00:00+01:00,14.503500000000031,1017.0,76,3.0,280
2016-03-10 00:00:00+01:00,14.560000000000002,1016.0,87,2.0,260
2016-03-10 01:00:00+01:00,14.600000000000023,1016.0,90,3.0,255
2016-03-10 02:00:00+01:00,14.640000000000043,1016.0,93,3.0,250
2016-03-10 03:00:00+01:00,11.586000000000013,1016.0,86,3.0,288
2016-03-10 04:00:00+01:00,12.150000000000034,1016.0,76,3.0,300
2016-03-10 05:00:00+01:00,10.196000000000026,1016.0,80,4.0,303
2016-03-10 06:00:00+01:00,11.860000000000014,1016.0,81,4.0,280
2016-03-10 07:00:00+01:00,12.025000000000034,1016.0,73,3.0,165
2016-03-10 08:00:00+01:00,12.189999999999998,1017.0,66,3.0,50
2016-03-10 09:00:00+01:00,14.04000000000002,1017.0,59,4.0,35
2016-03-10 10:00:00+01:00,15.890000000000043,1018.0,53,6.0,20
2016-03-10 11:00:00+01:00,17.55000000000001,1018.0,57,5.0,25
2016-03-10 12:00:00+01:00,19.210000000000036,1018.0,61,4.0,30
2016-03-10 13:00:00+01:00,19.504999999999995,1018.0,45,4.0,25
2016-03-10 14:00:00+01:00,19.80000000000001,1018.0,29,4.0,20
2016-03-10 15:00:00+01:00,18.23750000000001,1018.0,33,4.0,12
2016-03-10 16:00:00+01:00,19.83334375000004,1017.0,27,5.0,246
2016-03-10 17:00:00+01:00,19.850000000000023,1017.0,27,6.0,360
2016-03-10 18:00:00+01:00,19.060000000000002,1017.0,25,4.0,20
2016-03-10 19:00:00+01:00,17.920000000000016,1017.0,30,3.0,190
2016-03-10 20:00:00+01:00,16.78000000000003,1018.0,35,3.0,360
2016-03-10 21:00:00+01:00,16.420000000000016,1019.0,56,1.0,360
2016-03-10 22:00:00+01:00,13.460000000000036,1019.0,50,1.0,30
2016-03-10 23:00:00+01:00,11.137000000000114,1020.0,58,2.0,177
2016-03-11 00:00:00+01:00,11.850000000000023,1020.0,61,1.0,0
2016-03-11 01:00:00+01:00,10.69500000000005,1020.0,70,2.0,7
2016-03-11 02:00:00+01:00,9.54000000000002,1020.0,80,3.0,14
2016-03-11 03:00:00+01:00,6.695500000000038,1020.0,77,2.0,22
2016-03-11 04:00:00+01:00,9.200000000000045,1019.0,80,0.0,90
2016-03-11 05:00:00+01:00,6.510500000000036,1019.0,74,1.0,50
2016-03-11 06:00:00+01:00,9.170000000000016,1019.0,75,1.0,70
2016-03-11 07:00:00+01:00,9.660000000000025,1019.0,75,0.0,0
2016-03-11 08:00:00+01:00,9.840000000000032,1020.0,75,0.0,0
2016-03-11 09:00:00+01:00,13.57000000000005,1020.0,61,2.0,60
2016-03-11 10:00:00+01:00,16.379999999999995,1020.0,60,2.0,75
2016-03-11 11:00:00+01:00,19.189999999999998,1020.0,60,2.0,90
2016-03-11 12:00:00+01:00,17.121500000000026,1020.0,51,3.0,73
